customer_id,customer_type,full_name_en,full_name_ar,id_number,id_type,date_of_birth,nationality,address_line1,address_line2,city,emirate,country,postal_code,phone_primary,phone_secondary,email_primary,email_secondary,address_known,last_contact_date,last_contact_method,kyc_status,kyc_expiry_date,risk_rating,account_id,account_type,account_subtype,account_name,currency,account_status,dormancy_status,opening_date,closing_date,last_transaction_date,last_system_transaction_date,balance_current,balance_available,balance_minimum,interest_rate,interest_accrued,is_joint_account,joint_account_holders,has_outstanding_facilities,maturity_date,auto_renewal,last_statement_date,statement_frequency,tracking_id,dormancy_trigger_date,dormancy_period_start,dormancy_period_months,dormancy_classification_date,transfer_eligibility_date,current_stage,contact_attempts_made,last_contact_attempt_date,waiting_period_start,waiting_period_end,transferred_to_ledger_date,transferred_to_cb_date,cb_transfer_amount,cb_transfer_reference,exclusion_reason,created_date,updated_date,updated_by
CUS314353,INDIVIDUAL,Ali Al-Dhaheri,Ali Al-Dhaheri,78419929935249,EMIRATES_ID,1992-04-17,INDIA,"Building 573, Street 43",Area 12,Dubai,AJMAN,UAE,15544,+97157318550,,ali.al-dhaheri@gmail.com,ali.al-dhaheri@hotmail.com,NO,2021-07-29,LETTER,EXPIRED,2024-07-01,MEDIUM,ACC6056977,SAVINGS,INDIVIDUAL,SAVINGS - Ali Al-Dhaheri,USD,DORMANT,FLAGGED,2015-07-18,,2021-04-01,2021-04-26,485.72,480.6310444652376,500,2.34,18.26,NO,,YES,,,2021-02-15,QUARTERLY,TRK717476,2024-03-31,2024-03-31,61.0,2024-03-31,,FLAGGED,3,2021-07-29,2021-07-30,2021-10-27,,,,,,2015-07-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS514991,INDIVIDUAL,Mariam Al-Suwaidi,Mariam Al-Suwaidi,78419872724773,EMIRATES_ID,1974-05-07,EGYPT,"Building 178, Street 39",Area 5,Dubai,ABU_DHABI,UAE,92306,+97158289908,,mariam.al-suwaidi@hotmail.com,,NO,2022-01-24,SMS,COMPLIANT,2025-02-16,MEDIUM,ACC6205543,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Mariam Al-Suwaidi,EUR,DORMANT,FLAGGED,2022-08-22,,2021-06-29,2021-07-24,51537.85,44061.498054770316,0,0.72,1561.26,NO,,YES,2026-08-12,YES,2021-05-27,QUARTERLY,TRK972097,2024-06-28,2024-06-28,54.0,2024-06-28,,FLAGGED,2,2022-01-24,2022-01-25,2022-04-24,,,,,,2022-08-22 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS775981,CORPORATE,Noor Al-Shamsi,Noor Al-Shamsi,78419998979730,EMIRATES_ID,1986-03-02,JORDAN,"Building 462, Street 7",Area 11,Dubai,FUJAIRAH,UAE,94689,+97152895058,,noor.al-shamsi@hotmail.com,noor.al-shamsi@yahoo.com,NO,2022-01-13,SMS,EXPIRED,2025-07-25,MEDIUM,ACC2514923,INVESTMENT,SECURITIES,INVESTMENT - Noor Al-Shamsi,SAR,DORMANT,FLAGGED,2017-07-05,,2021-09-09,2021-09-10,22541.71,21591.472923099594,0,3.09,284.85,YES,,NO,,,2021-07-23,QUARTERLY,TRK858889,2024-09-08,2024-09-08,78.0,2024-09-08,,CONTACTED,5,2022-01-13,2022-01-14,2022-04-13,,,,,,2017-07-05 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS449555,CORPORATE,Ali Al-Mazrouei,Ali Al-Mazrouei,78419977319630,EMIRATES_ID,1990-06-27,SYRIA,"Building 131, Street 43",Area 17,Dubai,RAS_AL_KHAIMAH,UAE,97878,+97157103580,+97150305857,ali.al-mazrouei@outlook.com,,YES,2018-05-29,SMS,EXPIRED,2024-04-05,LOW,ACC2367376,SAVINGS,MINOR,SAVINGS - Ali Al-Mazrouei,AED,DORMANT,FLAGGED,2017-03-31,,2018-03-17,2018-03-26,19658.7,19047.032872931835,500,0.9,802.76,YES,,YES,,,2018-01-08,QUARTERLY,TRK261745,2021-03-16,2021-03-16,46.0,2021-03-16,2023-03-16,CONTACTED,5,2018-05-29,2018-05-30,2018-08-27,,,19658.7,CB971728,,2017-03-31 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS826501,INDIVIDUAL,Omar Al-Dhaheri,Omar Al-Dhaheri,78419975012581,EMIRATES_ID,1979-08-27,SYRIA,"Building 199, Street 24",Area 19,Ajman,AJMAN,UAE,46932,+97156406756,+97157023963,omar.al-dhaheri@yahoo.com,omar.al-dhaheri@yahoo.com,NO,2021-04-19,PHONE,PENDING,2025-06-18,LOW,ACC3777286,INVESTMENT,MUTUAL_FUND,INVESTMENT - Omar Al-Dhaheri,SAR,DORMANT,FLAGGED,2017-01-27,,2020-08-03,2020-08-30,48482.47,39994.913267778895,0,0.84,795.72,NO,1.0,NO,,,2020-06-29,MONTHLY,TRK956375,2023-08-03,2023-08-03,64.0,2023-08-03,,WAITING,2,2021-04-19,2021-04-20,2021-07-18,,,,,,2017-01-27 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS127965,CORPORATE,Hassan Al-Dhaheri,Hassan Al-Dhaheri,78419836625238,EMIRATES_ID,1995-03-05,EGYPT,"Building 40, Street 19",Area 16,Abu Dhabi,UMM_AL_QUWAIN,UAE,71487,+97157526283,+97151329187,hassan.al-dhaheri@gmail.com,,YES,2019-11-17,LETTER,COMPLIANT,2025-04-10,LOW,ACC7960815,CURRENT,CORPORATE,CURRENT - Hassan Al-Dhaheri,AED,DORMANT,FLAGGED,2019-09-19,,2019-10-04,2019-10-11,49726.82,43956.77384912592,500,0.0,0.0,NO,,NO,,,2019-07-28,ANNUAL,TRK117233,2022-10-03,2022-10-03,76.0,2022-10-03,2024-10-02,CONTACTED,1,2019-11-17,2019-11-18,2020-02-15,,,49726.82,CB853448,,2019-09-19 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS250551,CORPORATE,Noor Al-Dhaheri,Noor Al-Dhaheri,78419829825812,EMIRATES_ID,1987-09-26,EGYPT,"Building 520, Street 36",Area 1,Ajman,UMM_AL_QUWAIN,UAE,71621,+97150730386,+97156262974,noor.al-dhaheri@outlook.com,noor.al-dhaheri@outlook.com,YES,2018-12-03,SMS,COMPLIANT,2026-11-21,LOW,ACC5886733,INVESTMENT,MUTUAL_FUND,INVESTMENT - Noor Al-Dhaheri,SAR,DORMANT,FLAGGED,2016-06-20,,2018-09-21,2018-10-14,20886.72,19870.284173298754,0,1.03,503.2,NO,1.0,NO,,,2018-07-09,QUARTERLY,TRK762423,2021-09-20,2021-09-20,47.0,2021-09-20,2023-09-20,CONTACTED,5,2018-12-03,2018-12-04,2019-03-03,,,20886.72,CB166165,,2016-06-20 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS850827,CORPORATE,Aisha Al-Mansouri,Aisha Al-Mansouri,78419978942330,EMIRATES_ID,1978-01-25,JORDAN,"Building 663, Street 13",Area 10,Sharjah,UMM_AL_QUWAIN,UAE,16265,+97155568772,,aisha.al-mansouri@outlook.com,,NO,2021-08-09,LETTER,EXPIRED,2025-03-16,HIGH,ACC8678589,CURRENT,CORPORATE,CURRENT - Aisha Al-Mansouri,GBP,DORMANT,FLAGGED,2020-05-19,,2020-10-20,2020-10-31,44300.94,43630.316504682625,500,0.0,0.0,NO,3.0,NO,,,2020-09-15,QUARTERLY,TRK731718,2023-10-20,2023-10-20,47.0,2023-10-20,,WAITING,2,2021-08-09,2021-08-10,2021-11-07,,,,,,2020-05-19 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS436814,CORPORATE,Ali Al-Dhaheri,Ali Al-Dhaheri,78419941710601,EMIRATES_ID,1993-06-20,PAKISTAN,"Building 446, Street 18",Area 2,Dubai,RAS_AL_KHAIMAH,UAE,93560,+97156815076,,ali.al-dhaheri@yahoo.com,ali.al-dhaheri@yahoo.com,NO,2019-03-31,PHONE,COMPLIANT,2024-04-25,HIGH,ACC2721307,CURRENT,CORPORATE,CURRENT - Ali Al-Dhaheri,EUR,DORMANT,FLAGGED,2022-01-19,,2018-07-17,2018-07-28,35911.38,31478.869980743664,500,0.0,0.0,YES,,NO,,,2018-04-18,QUARTERLY,TRK490084,2021-07-16,2021-07-16,64.0,2021-07-16,2023-07-16,FLAGGED,5,2019-03-31,2019-04-01,2019-06-29,,,35911.38,CB701800,,2022-01-19 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS244383,INDIVIDUAL,Mariam Al-Mazrouei,Mariam Al-Mazrouei,78419885366937,EMIRATES_ID,1992-08-07,INDIA,"Building 627, Street 19",Area 16,Abu Dhabi,DUBAI,UAE,27790,+97151242387,,mariam.al-mazrouei@hotmail.com,mariam.al-mazrouei@outlook.com,NO,2021-02-22,PHONE,PENDING,2026-05-10,LOW,ACC9882862,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Mariam Al-Mazrouei,USD,DORMANT,FLAGGED,2023-08-18,,2020-07-09,2020-08-03,96091.49,83820.45649996086,0,1.4,4747.43,YES,,NO,2025-09-02,NO,2020-06-08,QUARTERLY,TRK680933,2023-07-09,2023-07-09,72.0,2023-07-09,,WAITING,4,2021-02-22,2021-02-23,2021-05-23,,,,,,2023-08-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS590110,INDIVIDUAL,Ali Al-Kaabi,Ali Al-Kaabi,78419846318841,EMIRATES_ID,1990-02-15,SYRIA,"Building 478, Street 44",Area 17,Sharjah,ABU_DHABI,UAE,82260,+97159861412,,ali.al-kaabi@yahoo.com,,YES,2020-02-15,PHONE,PENDING,2024-05-06,LOW,ACC3177199,CURRENT,INDIVIDUAL,CURRENT - Ali Al-Kaabi,EUR,DORMANT,FLAGGED,2015-04-18,,2019-03-28,2019-04-26,26332.21,24801.424534701586,500,0.0,0.0,NO,3.0,NO,,,2019-01-03,MONTHLY,TRK362778,2022-03-27,2022-03-27,48.0,2022-03-27,2024-03-26,WAITING,3,2020-02-15,2020-02-16,2020-05-15,,,26332.21,CB231250,,2015-04-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS755383,CORPORATE,Mohammed Al-Shamsi,Mohammed Al-Shamsi,78419981691125,EMIRATES_ID,1996-01-03,PHILIPPINES,"Building 47, Street 42",Area 19,Sharjah,RAS_AL_KHAIMAH,UAE,37631,+97159598869,,mohammed.al-shamsi@gmail.com,,NO,2021-12-26,SMS,EXPIRED,2024-11-13,MEDIUM,ACC6080553,CURRENT,JOINT,CURRENT - Mohammed Al-Shamsi,GBP,DORMANT,FLAGGED,2016-12-01,,2021-01-21,2021-01-23,8642.91,8104.653024949629,500,0.0,0.0,YES,,NO,,,2020-11-23,MONTHLY,TRK456717,2024-01-21,2024-01-21,74.0,2024-01-21,,CONTACTED,5,2021-12-26,2021-12-27,2022-03-26,,,,,,2016-12-01 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS427766,CORPORATE,Mohammed Al-Suwaidi,Mohammed Al-Suwaidi,78419945159388,EMIRATES_ID,1974-02-02,INDIA,"Building 298, Street 25",Area 20,Ajman,ABU_DHABI,UAE,30932,+97155493461,+97155246485,mohammed.al-suwaidi@yahoo.com,mohammed.al-suwaidi@hotmail.com,NO,,,EXPIRED,2025-08-01,LOW,ACC6357240,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Mohammed Al-Suwaidi,GBP,DORMANT,FLAGGED,2020-05-04,,2019-01-13,2019-01-29,56603.47,50458.94418765344,0,1.46,1886.81,YES,,NO,2022-09-11,NO,2018-11-06,ANNUAL,TRK805188,2022-01-12,2022-01-12,66.0,2022-01-12,2024-01-12,WAITING,0,,,,,,56603.47,CB662761,,2020-05-04 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS108574,INDIVIDUAL,Ali Al-Mazrouei,Ali Al-Mazrouei,78419915841933,EMIRATES_ID,1972-07-17,INDIA,"Building 462, Street 49",Area 18,Sharjah,UMM_AL_QUWAIN,UAE,91689,+97151993318,,ali.al-mazrouei@gmail.com,,NO,,,PENDING,2025-03-07,HIGH,ACC2803501,INVESTMENT,MUTUAL_FUND,INVESTMENT - Ali Al-Mazrouei,SAR,DORMANT,FLAGGED,2019-06-06,,2019-08-30,2019-09-11,18360.27,16524.529066118197,0,0.68,284.24,NO,3.0,NO,,,2019-07-22,ANNUAL,TRK640546,2022-08-29,2022-08-29,44.0,2022-08-29,2024-08-28,WAITING,0,,,,,,18360.27,CB742848,,2019-06-06 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS434002,CORPORATE,Ali Al-Shamsi,Ali Al-Shamsi,78419951279121,EMIRATES_ID,1981-06-22,INDIA,"Building 113, Street 27",Area 19,Sharjah,UMM_AL_QUWAIN,UAE,92478,+97150447065,+97154454861,ali.al-shamsi@yahoo.com,ali.al-shamsi@hotmail.com,YES,2019-12-13,LETTER,COMPLIANT,2026-04-02,HIGH,ACC3726331,INVESTMENT,PORTFOLIO,INVESTMENT - Ali Al-Shamsi,AED,DORMANT,FLAGGED,2017-12-13,,2019-01-29,2019-02-04,41431.64,33302.23323861633,0,1.75,665.28,YES,,NO,,,2018-11-05,ANNUAL,TRK862736,2022-01-28,2022-01-28,39.0,2022-01-28,2024-01-28,CONTACTED,3,2019-12-13,2019-12-14,2020-03-12,,,41431.64,CB643878,,2017-12-13 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS317413,CORPORATE,Omar Al-Dhaheri,Omar Al-Dhaheri,78419999123194,EMIRATES_ID,1976-04-09,EGYPT,"Building 572, Street 20",Area 8,Sharjah,UMM_AL_QUWAIN,UAE,47880,+97153477544,+97158204110,omar.al-dhaheri@outlook.com,,NO,2019-12-03,SMS,COMPLIANT,2026-11-18,MEDIUM,ACC6453426,INVESTMENT,PORTFOLIO,INVESTMENT - Omar Al-Dhaheri,GBP,DORMANT,FLAGGED,2020-01-30,,2019-05-06,2019-06-01,45615.0,39640.663641526524,0,3.59,723.41,YES,,YES,,,2019-03-15,QUARTERLY,TRK787836,2022-05-05,2022-05-05,52.0,2022-05-05,2024-05-04,TRANSFER_READY,4,2019-12-03,2019-12-04,2020-03-02,,,45615.0,CB324381,,2020-01-30 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS311883,INDIVIDUAL,Fatima Al-Shamsi,Fatima Al-Shamsi,78419837934046,EMIRATES_ID,1980-12-16,SYRIA,"Building 103, Street 44",Area 5,Dubai,FUJAIRAH,UAE,30701,+97156826774,+97157980915,fatima.al-shamsi@hotmail.com,,NO,2019-01-15,SMS,EXPIRED,2026-01-25,LOW,ACC5548852,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Fatima Al-Shamsi,SAR,DORMANT,FLAGGED,2023-05-09,,2018-08-19,2018-08-26,24688.92,22393.60235040881,0,3.39,1171.9,YES,,YES,2028-02-08,YES,2018-05-22,MONTHLY,TRK976822,2021-08-18,2021-08-18,61.0,2021-08-18,2023-08-18,TRANSFER_READY,5,2019-01-15,2019-01-16,2019-04-15,,,24688.92,CB295361,,2023-05-09 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS885386,CORPORATE,Ali Al-Shamsi,Ali Al-Shamsi,78419849459284,EMIRATES_ID,1984-05-07,PHILIPPINES,"Building 829, Street 8",Area 11,Abu Dhabi,RAS_AL_KHAIMAH,UAE,70150,+97154316188,+97150236293,ali.al-shamsi@outlook.com,ali.al-shamsi@yahoo.com,YES,2022-01-14,LETTER,EXPIRED,2026-06-03,MEDIUM,ACC5856449,CURRENT,INDIVIDUAL,CURRENT - Ali Al-Shamsi,AED,DORMANT,FLAGGED,2020-02-29,,2021-04-27,2021-05-02,46429.9,46259.829063298996,500,0.0,0.0,NO,,YES,,,2021-03-28,QUARTERLY,TRK502206,2024-04-26,2024-04-26,51.0,2024-04-26,,TRANSFER_READY,2,2022-01-14,2022-01-15,2022-04-14,,,,,,2020-02-29 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS890371,INDIVIDUAL,Noor Al-Mazrouei,Noor Al-Mazrouei,78419946147356,EMIRATES_ID,1975-07-22,PHILIPPINES,"Building 515, Street 46",Area 10,Dubai,RAS_AL_KHAIMAH,UAE,48671,+97156166363,+97153676367,noor.al-mazrouei@yahoo.com,,NO,,,PENDING,2026-06-14,HIGH,ACC5479421,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Noor Al-Mazrouei,SAR,DORMANT,FLAGGED,2019-11-21,,2021-11-09,2021-12-08,26893.76,24047.47546017075,0,2.65,983.34,YES,,YES,2024-10-08,YES,2021-09-07,QUARTERLY,TRK653829,2024-11-08,2024-11-08,81.0,2024-11-08,,WAITING,0,,,,,,,,,2019-11-21 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS181896,INDIVIDUAL,Hassan Al-Zaabi,Hassan Al-Zaabi,78420014446065,EMIRATES_ID,1992-10-16,PHILIPPINES,"Building 94, Street 33",Area 15,Dubai,AJMAN,UAE,27294,+97158610869,,hassan.al-zaabi@gmail.com,,NO,2019-08-12,PHONE,EXPIRED,2025-01-24,LOW,ACC2882551,CURRENT,JOINT,CURRENT - Hassan Al-Zaabi,SAR,DORMANT,FLAGGED,2020-03-29,,2018-11-29,2018-12-01,7577.63,6130.741873568896,500,0.0,0.0,NO,,YES,,,2018-09-01,MONTHLY,TRK595002,2021-11-28,2021-11-28,38.0,2021-11-28,2023-11-28,WAITING,4,2019-08-12,2019-08-13,2019-11-10,,,7577.63,CB528728,,2020-03-29 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS288724,INDIVIDUAL,Omar Al-Kaabi,Omar Al-Kaabi,78420006834610,EMIRATES_ID,1973-03-18,JORDAN,"Building 403, Street 34",Area 5,Abu Dhabi,UMM_AL_QUWAIN,UAE,10455,+97150381435,+97157767916,omar.al-kaabi@hotmail.com,,YES,2020-08-22,EMAIL,EXPIRED,2025-03-09,LOW,ACC3272119,INVESTMENT,SECURITIES,INVESTMENT - Omar Al-Kaabi,AED,DORMANT,FLAGGED,2016-04-06,,2019-10-21,2019-10-22,18844.71,18126.644324024575,0,2.18,765.89,YES,,YES,,,2019-09-15,ANNUAL,TRK135207,2022-10-20,2022-10-20,64.0,2022-10-20,2024-10-19,FLAGGED,5,2020-08-22,2020-08-23,2020-11-20,,,18844.71,CB356622,,2016-04-06 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS876513,CORPORATE,Aisha Al-Shamsi,Aisha Al-Shamsi,78419986379867,EMIRATES_ID,1977-05-05,EGYPT,"Building 677, Street 34",Area 8,Ajman,SHARJAH,UAE,46064,+97151022699,+97159926527,aisha.al-shamsi@yahoo.com,,NO,2022-06-29,LETTER,COMPLIANT,2025-11-22,MEDIUM,ACC1742169,INVESTMENT,SECURITIES,INVESTMENT - Aisha Al-Shamsi,SAR,DORMANT,FLAGGED,2020-09-04,,2021-08-09,2021-08-19,7092.77,6661.967076421939,0,2.13,156.01,YES,,NO,,,2021-06-25,MONTHLY,TRK415344,2024-08-08,2024-08-08,81.0,2024-08-08,,CONTACTED,1,2022-06-29,2022-06-30,2022-09-27,,,,,,2020-09-04 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS944917,CORPORATE,Omar Al-Kaabi,Omar Al-Kaabi,78420002326581,EMIRATES_ID,1999-08-28,PHILIPPINES,"Building 380, Street 6",Area 18,Abu Dhabi,DUBAI,UAE,45187,+97156327828,+97150663497,omar.al-kaabi@gmail.com,,YES,2019-04-26,LETTER,COMPLIANT,2025-05-01,LOW,ACC8768273,CURRENT,JOINT,CURRENT - Omar Al-Kaabi,USD,DORMANT,FLAGGED,2021-03-13,,2018-12-13,2019-01-12,6791.23,6440.089728597389,500,0.0,0.0,NO,3.0,YES,,,2018-10-19,MONTHLY,TRK678897,2021-12-12,2021-12-12,56.0,2021-12-12,2023-12-12,WAITING,2,2019-04-26,2019-04-27,2019-07-25,,,6791.23,CB499152,,2021-03-13 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS588899,CORPORATE,Ali Al-Dhaheri,Ali Al-Dhaheri,78419931766977,EMIRATES_ID,1988-04-24,PHILIPPINES,"Building 150, Street 2",Area 9,Ajman,SHARJAH,UAE,29976,+97153291551,,ali.al-dhaheri@hotmail.com,,YES,2019-09-25,LETTER,PENDING,2026-11-11,MEDIUM,ACC9953163,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Ali Al-Dhaheri,GBP,DORMANT,FLAGGED,2015-10-26,,2019-02-18,2019-03-20,47134.4,44528.41393372697,0,3.46,1340.18,NO,,NO,2019-06-13,NO,2019-01-08,ANNUAL,TRK772985,2022-02-17,2022-02-17,39.0,2022-02-17,2024-02-17,FLAGGED,1,2019-09-25,2019-09-26,2019-12-24,,,47134.4,CB979827,,2015-10-26 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS987826,INDIVIDUAL,Omar Al-Zaabi,Omar Al-Zaabi,78419968650572,EMIRATES_ID,1981-01-20,JORDAN,"Building 654, Street 43",Area 20,Ajman,RAS_AL_KHAIMAH,UAE,73944,+97150263935,,omar.al-zaabi@hotmail.com,,NO,2018-06-24,SMS,COMPLIANT,2026-12-22,MEDIUM,ACC2247057,CURRENT,INDIVIDUAL,CURRENT - Omar Al-Zaabi,USD,DORMANT,FLAGGED,2015-12-28,,2018-05-21,2018-05-24,11648.53,11457.607901229227,500,0.0,0.0,YES,,NO,,,2018-02-28,QUARTERLY,TRK380310,2021-05-20,2021-05-20,61.0,2021-05-20,2023-05-20,FLAGGED,1,2018-06-24,2018-06-25,2018-09-22,,,11648.53,CB491172,,2015-12-28 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS525750,INDIVIDUAL,Aisha Al-Dhaheri,Aisha Al-Dhaheri,78419927362994,EMIRATES_ID,1982-09-16,SYRIA,"Building 58, Street 41",Area 1,Abu Dhabi,DUBAI,UAE,75517,+97157279795,+97155557798,aisha.al-dhaheri@gmail.com,aisha.al-dhaheri@gmail.com,YES,,,COMPLIANT,2026-10-16,MEDIUM,ACC8700704,SAVINGS,JOINT,SAVINGS - Aisha Al-Dhaheri,AED,DORMANT,FLAGGED,2016-08-19,,2021-06-20,2021-07-19,32721.41,26663.682670306363,500,4.2,1504.28,YES,,NO,,,2021-05-20,MONTHLY,TRK715551,2024-06-19,2024-06-19,45.0,2024-06-19,,TRANSFER_READY,0,,,,,,,,,2016-08-19 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS180674,INDIVIDUAL,Aisha Al-Shamsi,Aisha Al-Shamsi,78420052315798,EMIRATES_ID,1986-12-12,JORDAN,"Building 55, Street 7",Area 14,Abu Dhabi,UMM_AL_QUWAIN,UAE,19963,+97155714198,+97159992655,aisha.al-shamsi@hotmail.com,aisha.al-shamsi@outlook.com,YES,2020-05-11,SMS,EXPIRED,2025-04-12,HIGH,ACC6021033,SAVINGS,JOINT,SAVINGS - Aisha Al-Shamsi,GBP,DORMANT,FLAGGED,2017-11-09,,2019-09-28,2019-10-11,33884.04,28365.941719966722,500,2.84,853.98,NO,,YES,,,2019-08-24,QUARTERLY,TRK261712,2022-09-27,2022-09-27,60.0,2022-09-27,2024-09-26,CONTACTED,2,2020-05-11,2020-05-12,2020-08-09,,,33884.04,CB875584,,2017-11-09 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS508548,INDIVIDUAL,Fatima Al-Mansouri,Fatima Al-Mansouri,78419938530347,EMIRATES_ID,1987-09-17,INDIA,"Building 418, Street 7",Area 1,Dubai,SHARJAH,UAE,82642,+97151561359,+97155443037,fatima.al-mansouri@hotmail.com,,NO,,,EXPIRED,2024-12-18,LOW,ACC6312979,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Fatima Al-Mansouri,SAR,DORMANT,FLAGGED,2020-11-23,,2019-06-06,2019-06-22,36631.83,30547.890564122143,0,2.02,569.76,NO,,YES,2022-06-20,YES,2019-05-03,MONTHLY,TRK555791,2022-06-05,2022-06-05,53.0,2022-06-05,2024-06-04,TRANSFER_READY,0,,,,,,36631.83,CB414313,,2020-11-23 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS607753,INDIVIDUAL,Aisha Al-Mazrouei,Aisha Al-Mazrouei,78419926573679,EMIRATES_ID,1996-10-13,SYRIA,"Building 824, Street 22",Area 15,Sharjah,AJMAN,UAE,95332,+97159972258,,aisha.al-mazrouei@outlook.com,,YES,2019-08-25,LETTER,EXPIRED,2024-07-11,MEDIUM,ACC2290526,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Aisha Al-Mazrouei,GBP,DORMANT,FLAGGED,2021-09-23,,2019-02-21,2019-03-23,59786.83,54715.46334220673,0,1.47,1497.19,NO,,YES,2025-04-17,YES,2018-12-16,ANNUAL,TRK288667,2022-02-20,2022-02-20,79.0,2022-02-20,2024-02-20,FLAGGED,1,2019-08-25,2019-08-26,2019-11-23,,,59786.83,CB862538,,2021-09-23 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS584045,INDIVIDUAL,Fatima Al-Suwaidi,Fatima Al-Suwaidi,78419883586094,EMIRATES_ID,1992-07-26,JORDAN,"Building 387, Street 5",Area 15,Ajman,FUJAIRAH,UAE,62534,+97158965197,+97157017921,fatima.al-suwaidi@gmail.com,fatima.al-suwaidi@outlook.com,YES,2020-02-19,PHONE,COMPLIANT,2026-11-12,LOW,ACC4517316,INVESTMENT,SECURITIES,INVESTMENT - Fatima Al-Suwaidi,SAR,DORMANT,FLAGGED,2022-05-11,,2019-08-18,2019-08-19,33681.58,30739.293865923137,0,3.08,1208.15,NO,2.0,YES,,,2019-07-19,MONTHLY,TRK371306,2022-08-17,2022-08-17,50.0,2022-08-17,2024-08-16,CONTACTED,5,2020-02-19,2020-02-20,2020-05-19,,,33681.58,CB567432,,2022-05-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS492292,CORPORATE,Noor Al-Mazrouei,Noor Al-Mazrouei,78419932440404,EMIRATES_ID,1973-12-05,PHILIPPINES,"Building 357, Street 20",Area 11,Ajman,UMM_AL_QUWAIN,UAE,37114,+97158742856,,noor.al-mazrouei@hotmail.com,,NO,2021-04-21,SMS,COMPLIANT,2025-01-26,HIGH,ACC7562142,INVESTMENT,PORTFOLIO,INVESTMENT - Noor Al-Mazrouei,AED,DORMANT,FLAGGED,2023-08-24,,2021-01-28,2021-01-28,17313.87,16791.61445318463,0,3.09,642.09,YES,3.0,YES,,,2020-11-26,MONTHLY,TRK678719,2024-01-28,2024-01-28,46.0,2024-01-28,,WAITING,3,2021-04-21,2021-04-22,2021-07-20,,,,,,2023-08-24 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS687044,INDIVIDUAL,Omar Al-Mazrouei,Omar Al-Mazrouei,78419948206700,EMIRATES_ID,1982-01-23,EGYPT,"Building 220, Street 14",Area 9,Dubai,FUJAIRAH,UAE,23336,+97159007502,,omar.al-mazrouei@outlook.com,,YES,2020-12-30,SMS,PENDING,2025-09-21,MEDIUM,ACC8153291,INVESTMENT,MUTUAL_FUND,INVESTMENT - Omar Al-Mazrouei,SAR,DORMANT,FLAGGED,2019-01-27,,2020-11-16,2020-11-28,32059.9,29567.61737017486,0,2.85,766.78,NO,,NO,,,2020-08-20,ANNUAL,TRK718836,2023-11-16,2023-11-16,41.0,2023-11-16,,CONTACTED,3,2020-12-30,2020-12-31,2021-03-30,,,,,,2019-01-27 00:00:00,2024-12-01 00:00:00,SYSTEM
